Series Name,Series Code,Country Name,Country Code,1990,2000,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,1489.529946,1445.279324,5200.555108,5682.046108,6056.331213,6377.093929,6124.490887,6060.092962,6213.503127,6295.934662,6222.524653,5600.389615
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,765.6420055,1450.476242,2791.810766,3229.68563,3262.657586,3379.557986,3562.932658,3519.87324,2444.290387,2537.125185,3019.092283,3569.206841
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,914.1317947,2001.540049,3266.010978,3428.409332,3509.526536,3589.042885,3705.579704,3805.995686,3910.254403,4052.624775,4167.730939,3798.636521
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,267.4680729,1725.557584,21641.6939,21711.15159,20390.73727,19394.08066,11283.39805,9250.316493,9667.857801,10005.61679,8419.933336,7143.238705
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,,308.1341868,642.5082588,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,,4070.609024,17464.92008,17404.2008,19050.58592,20234.11742,17395.04062,18282.92339,20387.28315,23052.30126,23397.12001,23027.027
GDP per capita (current US$),NY.GDP.PCAP.CD,Eswatini,SWZ,1355.389001,1728.710498,4496.613361,4527.565039,4230.171266,4039.159341,3680.349473,3425.531957,3914.418484,4105.893683,3915.643467,3424.282212
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,254.2432622,124.4607909,354.4795719,467.0778718,499.5315302,566.9264029,640.5419231,717.1248698,768.5230154,771.5248663,855.7608852,936.3404611
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,,22651.86198,52092.60338,49459.71723,54843.31929,59433.83457,52400.29728,56854.10265,59993.09063,62918.14619,64225.2649,
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,1835.123058,2069.317455,4371.447385,4591.577015,4840.72727,5605.609148,5390.714207,5651.272721,6101.02389,6317.41372,6175.890653,5057.631913
