Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Mauritius,MUS,..,52.34999148,210.48815311,205.48337992,240.6174812,280.73066179,262.34089579,266.43196083,293.19526039,316.71283705,313.61751286,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Mexico,MEX,..,166.31220125,229.37798836,235.808932,248.46716815,248.06451038,225.88030395,200.91351011,211.82201511,220.16262246,227.6161549,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,"Micronesia, Fed. Sts.",FSM,..,8.11875012,11.90971484,11.08271295,10.96437135,9.41375202,9.31704853,9.67954997,10.65031599,11.68543493,11.88124685,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Moldova,MDA,..,10.08544122,96.30451909,94.40711835,98.63284247,88.49746325,86.11016404,79.24467233,106.44431101,110.85022584,101.48067368,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Monaco,MCO,..,98.73831715,209.79849195,194.84258578,219.35049525,232.23439046,202.74276406,208.4194169,204.42736659,226.56121884,231.40602266,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Mongolia,MNG,..,5.33406351,43.12545815,52.90287368,66.23864892,60.70679206,59.65020662,51.74163868,47.25193601,54.01192235,56.82437894,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Montenegro,MNE,..,..,224.44141728,194.53670344,254.02582713,229.13289145,220.04993658,230.15742817,259.86076891,289.74592456,283.44999269,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Morocco,MAR,..,29.05365727,97.47697116,91.05523757,93.10597826,93.9836081,82.13717541,83.70903055,86.86711428,82.12173567,81.55503796,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Mozambique,MOZ,..,2.70361419,1.99891789,1.91656706,3.26104765,4.44904321,4.46165598,3.29495037,3.4981705,3.86606783,3.93750244,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Myanmar,MMR,..,3.71350039,20.52603763,27.6991186,26.38636228,34.74833322,43.46842618,44.42097055,43.79213997,45.26087562,45.5848693,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Namibia,NAM,..,14.03035051,57.97655867,60.06627069,48.32764941,41.56609198,35.82004769,32.69045482,36.48204155,37.39178254,35.18463392,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Nauru,NRU,..,11.64186377,12.91985333,6.91804953,8.96555033,10.42040542,11.04986675,11.81685617,12.6196221,12.59540721,12.06123971,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Nepal,NPL,..,4.77129089,20.24739306,19.2507363,22.88615765,25.92222284,28.46207509,26.78831935,28.86607079,29.51843465,30.83661095,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Netherlands,NLD,..,223.7578555,527.4191051,533.25462053,638.17619393,649.09613247,527.81684236,536.00903867,545.21456716,576.14273987,564.33125507,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,New Zealand,NZL,..,161.89456964,438.6741184,466.81195998,489.23836621,532.49438056,478.75863102,508.60606251,534.98973306,521.3676094,515.63145006,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Nicaragua,NIC,..,23.17226358,46.66639058,49.61585794,51.05819137,54.50848477,57.77162786,59.39863214,60.8524007,56.94595807,55.31903651,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Niger,NER,..,5.59500803,14.39424468,13.84437619,13.92906318,13.70298413,13.38055831,13.20714285,13.94886223,14.81866465,14.47283157,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Nigeria,NGA,..,10.66913906,63.11557434,67.46173302,72.73859283,77.53696466,70.31038846,59.67952853,57.0923297,50.53861785,50.40051058,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,North Macedonia,MKD,..,69.22160016,118.11497263,109.52873027,118.04582335,120.27712383,105.15504675,115.67000292,152.01900298,168.05827641,176.42625769,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Norway,NOR,..,529.08465044,1353.73118678,1327.58501697,1348.68834991,1311.08015951,1069.97828502,1069.8638259,1134.22109345,1155.46560762,1109.80859143,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Oman,OMN,..,30.96203805,57.77680817,58.28890558,41.71727569,41.04861142,39.87906392,38.82000493,42.55569995,40.35352351,40.95920977,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Pakistan,PAK,..,9.58814822,18.17341537,17.35863508,19.53379072,23.08188503,23.81187524,24.53033621,25.45439109,24.11234766,21.25397003,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Palau,PLW,..,109.62776237,202.21963934,207.53121315,224.44404748,233.63501078,269.84569431,293.55281185,301.08011512,297.84466354,282.74010606,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Panama,PAN,..,78.25825379,188.27012022,240.44283363,255.5338631,269.61350689,281.04218761,295.57175575,305.33350476,324.83807259,328.86235292,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Papua New Guinea,PNG,..,1.68466884,6.75819033,6.86262397,5.37767061,5.68997064,6.02762351,5.93352307,5.40783337,6.1866266,6.45556062,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Paraguay,PRY,..,49.15905235,155.0738524,156.90624736,171.03156023,179.97476728,158.70084872,152.56403355,164.29386617,171.13852409,161.66901635,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Peru,PER,..,33.86694539,106.84039294,120.42267756,113.39613198,105.63181936,93.60294731,91.96734757,95.89580871,107.59683895,104.12087503,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Philippines,PHL,..,13.50183472,58.09602189,65.6292479,70.65960245,57.40474724,59.87323631,61.37732545,62.03005798,64.8529547,68.99271887,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Poland,POL,..,74.56018664,207.54775088,197.86806007,208.99911976,209.69920571,187.42562328,187.75326307,209.7197869,203.52395819,207.31822029,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Portugal,PRT,..,255.95071986,601.30938193,585.749962,584.70039172,604.27410875,528.83257384,551.91423897,593.18903427,663.05845618,676.4921427,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Qatar,QAT,..,180.84158841,222.65491814,161.87735823,122.00872292,115.13178701,137.35005968,163.20429724,192.76053741,221.89955797,222.75920725,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Romania,ROU,..,13.57311537,103.56066828,90.08654853,99.91943683,102.24849977,94.1170118,98.84459464,113.73243659,133.70350004,139.41885578,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Russian Federation,RUS,..,28.82290278,233.43203297,252.83427635,281.12297224,264.26806364,192.48038398,188.21222144,234.72712791,233.32152432,238.9791531,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Rwanda,RWA,..,2.47848462,5.72779847,5.98339436,6.0303819,6.27153872,6.08813629,5.89028691,5.83239851,6.10965459,5.99939821,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Samoa,WSM,..,7.53528735,27.07535392,28.5014937,28.48908338,28.49525842,25.66780889,26.61034043,26.60295837,26.79872846,27.5673424,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,San Marino,SMR,..,543.76887834,731.3293581,663.45598644,701.98735287,676.20326756,534.04098896,523.6586646,525.03716223,550.94241775,518.19668708,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sao Tome and Principe,STP,..,22.02956963,16.62755207,15.44044311,17.84414853,17.95091097,13.73487146,15.30228241,17.26763243,19.14444355,19.14949803,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Saudi Arabia,SAU,..,71.31296923,137.68418665,153.7900433,159.32352589,168.00469125,177.97021452,182.19731863,186.60244072,213.27955842,217.18241239,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Senegal,SEN,..,12.08038304,29.25918583,29.67372258,33.25478583,30.97416624,27.19341272,27.70050921,29.14280155,30.7967552,30.13417993,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Serbia,SRB,..,16.73021868,225.30715396,198.3758392,237.62564791,243.20704934,199.38795847,196.77857682,209.63641384,236.41166087,237.43686086,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Seychelles,SYC,..,62.60750074,161.20024313,164.83126004,158.85146652,201.66207645,192.42734239,195.48377718,191.34775877,203.26215059,211.8570695,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sierra Leone,SLE,..,17.63569499,41.65303824,43.89656507,52.1583907,49.30268052,44.37032866,36.19036767,25.44258627,26.99808907,25.47114605,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Singapore,SGP,..,384.12525797,662.19452481,688.65135278,751.74415694,734.5906476,761.82549015,808.77922322,842.84816632,775.51188713,793.79298017,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Slovak Republic,SVK,..,22.05797774,318.79123033,306.54629084,319.61566322,232.18498658,204.5167584,210.29376632,222.51327942,245.78489998,257.13274936,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Slovenia,SVN,..,105.74111223,261.96012326,246.06614358,255.9949565,267.76863216,221.96087755,220.28969214,237.32152807,259.94980623,258.77635324,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Solomon Islands,SLB,..,2.65091374,2.83610764,2.74671979,3.2764494,3.2240577,2.9821675,3.00869633,3.02820953,3.45527706,3.84918646,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,South Africa,ZAF,..,35.80515982,54.25385289,50.82038509,46.02327522,31.13468907,28.89893139,26.90922945,31.2413439,32.87857622,31.12140697,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,5.06331465,5.79853731,5.32621878,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Spain,ESP,..,244.52847908,593.18636906,565.01585129,598.8542287,619.94911867,523.78265899,521.89636905,561.63216595,609.80488005,591.35060832,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sri Lanka,LKA,..,17.50593666,60.93967784,58.91518006,67.35414776,67.02174546,73.38021523,75.92170337,73.28185862,75.89894626,73.33662255,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,St. Kitts and Nevis,KNA,..,241.3801282,484.72638493,459.77991438,495.6371377,479.30767548,546.96584561,581.60265913,572.3827694,496.14800753,504.39118552,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,St. Lucia,LCA,..,170.2868596,256.77521035,234.80951776,251.22435315,243.21876729,229.17127236,260.69783288,256.22128644,246.51811453,232.27237084,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,St. Vincent and the Grenadines,VCT,..,43.08390189,91.04663502,95.44712791,100.18321815,96.38442343,86.98572903,91.29962634,92.02013594,96.11450353,103.29919756,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sudan,SDN,..,9.41660855,88.88050892,67.11981459,95.16142224,78.38370489,100.46242447,116.61221859,139.60066221,39.84678346,31.6222552,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Suriname,SUR,..,26.00744095,106.1241061,119.34779504,125.91499073,132.90505722,117.1415717,76.85140036,88.40024669,94.22257063,99.65254446,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sweden,SWE,..,314.29767233,924.39683075,926.27622101,999.92257537,985.53243317,834.3612019,823.24444373,822.34434425,838.23663352,786.98305643,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Switzerland,CHE,..,1104.98993823,2357.31126153,2306.44625178,2334.05818943,2493.95428748,2426.21604088,2508.2550906,2536.64230703,2762.00470872,2444.92465898,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Syrian Arab Republic,SYR,..,34.87657747,43.0740816,37.49168828,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Tajikistan,TJK,..,4.72634934,31.05357224,37.06919546,42.68412412,46.38865417,40.15506205,37.09497473,36.73428284,40.944636,44.06727996,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Tanzania,TZA,..,4.85142421,10.63455392,10.43998564,10.54643092,10.43226735,8.67535805,8.14180226,8.49595125,8.77624529,8.93655876,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Thailand,THA,..,21.28563987,25.493529,27.71143848,26.71051243,28.19283727,26.79596658,25.52706731,30.07353674,28.5556084,25.67632504,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Timor-Leste,TLS,..,..,6.3782901,6.7961525,7.19677723,7.40847342,7.52318395,7.38135699,7.23904451,7.32284122,7.55382208,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Togo,TGO,..,8.77105836,22.42489437,21.98822189,23.9843489,25.17422199,21.95740571,23.50440514,33.15947459,35.49620753,33.86963355,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Tonga,TON,..,10.41922235,23.24959778,24.90902531,25.41501331,25.81864646,20.33088905,20.16668874,22.63118383,24.16485869,23.89282348,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Trinidad and Tobago,TTO,..,158.97102313,408.4465345,417.51781491,437.42138084,451.63461007,457.33430934,478.75594686,461.62925689,513.16568314,547.91038902,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Tunisia,TUN,..,43.13442832,114.06529388,112.42101315,113.10655623,111.39073628,100.99372174,97.38207842,92.14667379,91.59595872,88.41760147,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Turkey,TUR,..,57.05763077,84.46996501,83.52143903,93.33460126,93.20819645,76.7975014,76.86311003,76.94553644,68.19301508,66.96253664,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Turkmenistan,TKM,..,38.32414215,190.80815598,217.69859041,251.48889764,298.57940541,287.92872947,322.19045146,332.24838439,351.429627,383.94610042,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Tuvalu,TUV,..,0.37326371,4.13026295,4.04618799,3.91574045,3.69883691,1.14989943,3.58127764,3.19801972,3.55322626,3.14453135,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Uganda,UGA,..,7.17292543,18.15754123,20.51425409,22.26932424,20.1717616,15.53984085,15.53051196,11.68690669,11.42068746,12.39956304,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Ukraine,UKR,..,17.00119056,112.90284049,120.93451648,135.34215965,102.48826456,76.08684473,76.24903058,92.26249879,112.70379744,126.84316302,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,United Arab Emirates,ARE,..,173.80130234,242.87216906,234.93328044,261.43436489,282.83857059,246.48232356,248.53285927,188.37632364,230.73251122,230.47485416,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,United Kingdom,GBR,..,359.48814977,575.31132537,614.64559085,693.90992782,755.0235697,720.05314161,662.46598332,663.75291098,725.92884648,736.36581627,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,United States,USA,..,686.62151205,995.65089497,1028.71819869,1044.27823973,1066.66680535,1102.62153345,1137.02489103,1151.94492299,1188.60848495,1235.33881484,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Uruguay,URY,..,173.12945126,238.87372499,245.51670097,264.88681099,252.36305664,237.99944707,238.39275383,272.03248068,273.92973099,256.80753052,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Uzbekistan,UZB,..,21.65578075,54.62281176,62.22346161,69.02149197,53.42534787,63.82523386,70.60396903,52.72212211,49.64321525,56.86189778,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Vanuatu,VUT,..,5.14028751,9.69609253,9.44967415,9.41240248,9.43626319,8.90057078,9.07525052,9.20510702,8.88494293,8.90018884,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,"Venezuela, RB",VEN,..,146.49954589,273.05871664,243.4553606,218.18194345,208.15611604,165.71209487,140.11102305,143.13472542,94.025084,62.56103967,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Vietnam,VNM,..,7.03545931,33.51178537,44.42454912,49.32605595,48.98803775,51.24606161,55.29678001,63.20591037,72.73425056,77.62422217,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,"Yemen, Rep.",YEM,..,11.2333403,47.52342765,53.81287306,59.46400895,61.93744298,59.24187189,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Zambia,ZMB,..,6.57430129,12.48823132,12.07590725,10.06166939,9.32788122,7.26819676,6.97571327,7.96303589,7.89136572,7.09299438,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Zimbabwe,ZWE,..,..,32.89826045,31.57065428,30.25435838,28.98127355,27.76861942,26.20426115,26.37455687,27.84548104,25.11481338,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Africa Eastern and Southern,AFE,..,9.77190734238585,21.3074679878652,20.0138796635504,22.1145349665344,19.721417903157,20.1475589872678,20.7003575727969,22.2114458409749,15.6254645522827,15.1223286181133,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Africa Western and Central,AFW,..,12.7495948750784,43.8154246071871,44.7218561087516,48.845759294458,50.9157819785315,45.0179415686958,39.8434425946282,39.2150007844147,36.844754749901,36.3274654753216,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Arab World,ARB,..,42.7735487454497,87.6945168480955,96.1569970301897,104.061143478539,105.574232642709,109.7311161712,111.947578838041,107.361928896655,103.022649206528,106.95648914702,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Caribbean small states,CSS,..,94.6737125330594,178.407374045628,182.871946747787,185.759427721545,191.337931689223,191.332335211607,192.563591325397,194.027506565636,208.704155813783,215.450099601061,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Central Europe and the Baltics,CEB,..,52.8574978902229,207.858413009407,199.185843675115,203.477129641304,203.373920297193,180.894842180344,188.266935917827,208.054950948437,219.335232851361,226.055954344416,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Early-demographic dividend,EAR,..,28.6087752308066,62.7698622387823,64.0901887594714,66.8027318888733,64.2862795586705,63.387990387292,62.2616909006787,60.5628761647312,60.2834217064571,61.5388745581757,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,East Asia & Pacific,EAS,..,56.0397543098867,138.596768284258,150.568963656428,152.01303389106,154.763650178866,153.142278059618,160.12751598268,171.204167542049,188.488053018262,193.52668727657,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,East Asia & Pacific (excluding high income),EAP,..,21.1334470747249,81.0871694466,92.39502400638,101.798490186684,105.42527842989,108.648852195013,112.177823468756,123.281849651425,138.578427867723,145.537602028346,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,East Asia & Pacific (IDA & IBRD countries),TEA,..,21.1343354421618,81.0879175568585,92.3956139703039,101.799098930154,105.425917576115,108.649759908515,112.178885093951,123.282822085767,138.579157439402,145.538099158549,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Euro area,EMU,..,270.728340864907,648.526753727779,609.362153217231,634.167226681426,644.952145132434,554.175009229626,559.072175631212,589.503753064248,630.484615839596,611.60604254071,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Europe & Central Asia,ECS,..,162.130570422897,412.830005744906,403.332402126027,427.314426100209,432.775334431205,374.143887002436,371.699193168509,394.002372779618,417.630311495352,411.087027250798,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Europe & Central Asia (excluding high income),ECA,..,29.4249495938314,149.476491907065,159.252755552517,175.825215536722,166.166861448043,131.090722643618,128.360197637719,147.422589193684,149.12627242429,154.365071917495,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,33.6498434242416,154.364425837009,162.174417766853,177.728987185721,169.258688264914,135.430342215611,133.006978045148,152.181307314187,153.261865810804,158.459408663013,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,European Union,EUU,..,225.36424847438,565.239480507196,532.940797798171,554.367165690363,563.750531175629,485.594073740455,490.86024735454,518.811388361029,553.278376856401,538.999933486166,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Fragile and conflict affected situations,FCS,..,19.0404088966212,47.3592759848309,49.2408418239814,52.0684825833397,53.2168005813993,50.6169196503191,47.2457203566407,47.5781654659687,39.7267612682633,38.5603579762243,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Heavily indebted poor countries (HIPC),HPC,..,9.18077849915743,21.7973800680535,20.8415511150939,23.4100793545262,22.5554921226408,22.1630309814898,22.8720673897037,24.3561634216547,19.4657761750564,19.1271319244563,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,High income,HIC,..,398.237393216676,718.037912501517,720.675133908391,725.055541856849,738.02786364609,703.028752109766,721.519996378325,740.853287682115,778.121717391385,781.213145493751,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,IBRD only,IBD,..,33.6720428770713,97.7174762283681,103.739404967708,110.451882952996,110.163701948284,103.334010414583,103.619577183682,110.894055250857,116.628316297495,120.058727258138,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,IDA & IBRD total,IBT,..,28.658147124203,81.1140229980759,85.6729125563775,91.4397686115547,91.2731951419812,85.8268556179591,85.8361453875655,91.092755628378,94.4883263916657,96.8163014969144,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,IDA blend,IDB,..,11.3846139745847,37.5036390185506,39.2834408054698,42.5982372979869,44.6987268305554,42.6343808721757,39.5994775974951,37.7906948576867,35.1268469671438,34.5873704981102,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,IDA only,IDX,..,8.27508011323888,21.6271563471767,21.5575251484348,23.6592976096693,24.1004554161908,24.7212720174582,24.4902831826658,25.8027654541095,22.8311791770927,23.1744586288719,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,IDA total,IDA,..,9.3260835690235,27.0308259258248,27.5973990307152,30.2089494179062,31.2245541369165,30.9166320894455,29.8104843300605,29.9929591999236,27.1281558469823,27.1621741458029,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Late-demographic dividend,LTE,..,36.3193578471819,127.384891854092,137.295134153689,148.574939719406,152.790726213564,140.542320722381,143.65700874714,161.333399192317,174.846227358244,180.592114184485,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Latin America & Caribbean,LCN,..,109.559516845075,224.562264980271,224.668987662653,225.963956122907,225.829823357095,190.714599540102,181.396826832028,201.744053799589,193.204227173046,187.580233926401,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Latin America & Caribbean (excluding high income),LAC,..,105.483937452151,217.408581848688,218.442680304196,219.88432865873,220.442697975842,184.419843423004,174.885929002164,195.240008592192,187.115175846025,183.471166672535,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,111.157812746445,227.200932274601,227.188708028632,228.323595868855,228.227210088942,192.172346071316,182.536623843891,203.171005992112,194.360455819909,188.621466021535,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Least developed countries: UN classification,LDC,..,6.18064580887857,18.9617912216737,18.999036963265,21.536054205948,22.2732154857303,23.6508483749671,23.4041206512294,24.9061377434136,21.4800373343083,21.6894104850227,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Low & middle income,LMY,..,27.1787895753836,78.3103434779171,83.1168745662074,88.9459401324558,88.8316476898437,83.7303651088081,83.8192066489566,88.8673870004831,92.4861761910909,95.0635892018772,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Low income,LIC,..,7.83184209343149,20.8811910375663,19.7695278690788,22.0434252756366,21.4261659878105,22.3820534615238,21.500432407424,22.9477621322401,15.7081119991786,15.3264381965122,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Lower middle income,LMC,..,14.0106109212266,45.4613810424408,46.6080657425256,49.1125627911828,46.9811941021209,45.9695762105863,46.1389571412551,43.1138437950783,43.8377172658876,45.936840937451,..
